DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO,FACIES
952.0907988,12.4143877,,0.576436758,0.729869008,2.020308495,53.28820801,0.35963276,2.739643097,143.5052338,,12.25000095,59.07952499,-0.015887702,2
952.2427988,12.40577412,,0.562815964,0.727121294,2.005612612,62.84283447,0.370011747,2.606413841,143.5328674,,12.25000095,54.96291733,-0.021755125,2
952.3947988,12.40134907,,0.571699321,0.725912333,1.994018912,62.65490341,0.369902194,2.584417343,143.7775726,,12.25000095,52.4020462,-0.025758967,2
952.5467988,12.39114094,,0.577421784,0.736757934,1.992616773,57.99700546,0.368716449,2.632073641,144.7341156,,12.25000095,51.40984345,-0.025800001,2
952.6987988,12.39769268,,0.583797693,0.729713678,1.995257974,57.38767624,0.360729426,2.797296524,144.6544647,,12.25000095,51.43941879,-0.022059169,2
952.8507988,12.38150883,,0.593909979,0.71595335,2.006885052,57.61236572,0.340776265,2.961303473,144.1008606,,12.25000095,51.58351135,-0.016403893,2
953.0027988,12.39196587,,0.578146875,0.714329183,2.008275032,57.96575546,0.344412744,2.982315779,143.7293091,,12.25000095,51.63837814,-0.017964499,2
953.1547988,12.40537643,,0.564427972,0.714202344,2.013670445,59.1099968,0.350649178,3.011407852,143.6389008,,12.25000095,52.35810852,-0.016144725,2
953.3067988,12.37990379,,0.592231393,0.728320181,2.013313055,58.02180862,0.363162249,3.026804447,143.3393097,,12.25000095,53.13443756,-0.015223576,2
953.4587988,12.36784363,,0.567080975,0.71986258,2.012134552,53.14664078,0.359714091,3.131986857,143.0715179,,12.25000095,53.56830216,-0.012189437,2
953.6107988,12.36082077,,0.563298881,0.712433159,2.017813921,48.56283569,0.342561573,3.156213045,142.9650269,,12.25000095,55.25754929,-0.012584247,2
953.7627988,12.37006187,,0.564165413,0.721568584,2.022153139,49.74671555,0.355419576,3.067173481,142.950119,,12.25000095,60.81409073,-0.01414534,2
953.9147988,12.38927078,,0.571035802,0.748002231,2.04493475,54.7345314,0.359173447,3.035586119,143.0257874,,12.25000095,63.6292038,-0.00745773,2
954.0667988,12.38625526,,0.569859803,0.74025923,2.048297405,57.36899567,0.378502488,3.001746178,142.7073975,,12.25000095,64.3846283,-0.005375002,2
954.2187988,12.39194012,,0.586555719,0.720072091,2.054913521,55.4554863,0.37738505,3.198104143,142.6289673,,12.25000095,64.2274704,0.00035143,2
954.3707988,12.39945698,,0.570208848,0.712033033,2.037903786,51.10551453,0.373480737,3.315260172,143.1410675,,12.25000095,62.16152573,-0.00427354,2
954.5227988,12.37085438,,0.590442658,0.731521547,2.036909342,48.48536682,0.354828149,3.341169834,143.1341248,,12.25000095,61.26213455,-0.004595296,2
954.6747988,12.36844921,,0.580675662,0.763574898,2.033859015,49.76179504,0.348867655,3.13607955,142.6247711,,12.25000095,59.71901321,-0.012487506,2
954.8267988,12.36375809,,0.587677836,0.735538721,2.037964344,52.01409912,0.356746137,3.071378946,141.7465515,,12.25000095,58.59709168,-0.013373823,2
954.9787988,12.38579273,,0.563824058,0.728135586,2.049067497,52.12854767,0.3725968,3.123020411,141.8206482,,12.25000095,55.9059372,-0.011415522,2
955.1307988,12.38983154,,0.590940595,0.735998333,2.052526951,52.21913528,0.365776151,3.206015825,142.1597748,,12.25000095,53.741539,-0.008096064,2
955.2827988,12.38173389,,0.566681981,0.73292923,2.054673433,53.6797905,0.354216546,3.171621561,142.134613,,12.25000095,52.78212738,-0.006678419,2
955.4347988,12.38803768,,0.565842986,0.716021001,2.042618752,54.20816422,0.347880274,3.130588532,142.6323547,,12.25000095,53.23297501,-0.010535493,2
955.5867988,12.39811897,,0.583458543,0.721627474,2.031428576,54.09864807,0.350395292,3.130149126,142.6645966,,12.25000095,54.27116394,-0.012668732,2
955.7387988,12.38874149,,0.539531469,0.703652144,2.019705772,52.48347092,0.349668682,3.032004595,143.024231,,12.25000095,55.13685608,-0.017272208,2
955.8907988,12.38530731,,0.516791105,0.667925,2.011467695,49.54370499,0.345328182,2.93161583,143.0516205,,12.25000095,56.56156921,-0.019179393,2
956.0427988,12.40010166,,0.569193065,0.713843286,1.998671532,47.53932571,0.33286944,2.828803062,143.489975,,12.25000095,36.15426254,-0.022820313,2
956.1947988,12.39326668,,0.580425024,0.750400424,1.99382031,47.46232605,0.336701363,2.825541735,144.3817596,,12.25000095,34.14322662,-0.021344889,2
956.3467988,12.39112663,,0.549788773,0.706566513,1.994052887,51.61148453,0.356250256,2.835851669,144.3321533,,12.25000095,33.67418671,-0.019449236,2
956.4987988,12.41440868,,0.557381928,0.701313674,2.005034208,56.78258514,0.378572226,3.019639254,144.4902191,,12.25000095,32.67527008,-0.014154549,2
956.6507988,12.38590145,,0.530747235,0.675730348,2.024873018,59.42305374,0.396707922,3.13712883,143.5596008,,12.25000095,31.64084435,-0.00866104,2
956.8027988,12.42073822,,0.556231678,0.710854232,2.031806946,60.56196594,0.379564196,3.146399975,143.1577454,,12.25000095,27.83634949,-0.004819981,2
956.9547988,12.43231392,,0.556805909,0.711940706,2.03220892,58.01228714,0.377071321,2.917864561,143.0913696,,12.25000095,26.35792542,-0.004591086,2
957.1067988,12.40548992,,0.56231916,0.716967583,2.018031836,50.13533402,0.363195241,2.803589582,142.8964386,,12.25000095,24.7233963,-0.008323647,2
957.2587988,12.40007401,,0.58589083,0.722752154,2.015784979,44.68432617,0.366327763,2.787599087,142.8504791,,12.25000095,24.08031845,-0.010511102,2
957.4107988,12.38914585,,0.542453289,0.687906504,2.011185408,48.19944382,0.368786365,2.895879269,142.7477417,,12.25000095,23.38969994,-0.013860132,2
957.5627988,12.40303421,,0.569624186,0.710657001,2.012410402,53.18898773,0.382503569,2.814065218,142.6378937,,12.25000095,28.33387756,-0.017080763,2
957.7147988,12.41609955,,0.564676762,0.707855463,2.000931501,54.21991348,0.361111641,2.78529954,142.144989,,12.25000095,27.68584633,-0.020631297,2
957.8667988,12.41006184,,0.546256721,0.705947101,1.999600053,54.11460495,0.350982636,2.704804421,141.3203583,,12.25000095,26.90213776,-0.021178985,2
958.0187988,12.40429211,,0.560877979,0.727749884,2.001652241,57.38972855,0.342069566,2.858974695,141.3369751,,12.25000095,27.2666893,-0.016738648,2
958.1707988,12.39845276,,0.559432089,0.720525265,2.010084391,64.92327881,0.355422795,2.880656958,141.7025452,,12.25000095,26.29595757,-0.015043501,2
958.3227988,12.40090466,,0.568042874,0.725331366,2.020147085,67.90343475,0.350104332,2.777746677,141.97052,,12.25000095,28.64925385,-0.018181747,2
958.4747988,12.39563942,,0.583607614,0.747862577,2.025457859,64.7407608,0.339114904,2.587403297,141.498642,,12.25000095,28.70882416,-0.021607833,2
958.6267988,12.40354443,,0.567346335,0.716917634,2.03596735,60.10749054,0.341681004,2.561918497,141.4248505,,12.25000095,30.04893112,-0.020588726,2
958.7787988,12.39995098,,0.583965421,0.728053153,2.042312622,53.74793625,0.343255281,2.697026253,141.0577087,,12.25000095,29.41932297,-0.014156322,2
958.9307988,12.39719582,,0.578976333,0.743526399,2.033355951,49.45581436,0.349887848,2.787667751,140.8282929,,12.25000095,29.08659935,-0.017332982,2
959.0827988,12.40546608,,0.558679044,0.757200062,2.032699347,50.51839829,0.348090351,2.847797394,140.4289093,,12.25000095,29.35720635,-0.014840722,2
959.2347988,12.40112305,,0.585079253,0.746090055,2.02983737,54.39182282,0.34552145,2.750952005,139.2601929,,12.25000095,29.77661324,-0.016927129,2
959.3867988,12.39474011,,0.580716312,0.747066915,2.04694891,56.53760529,0.349196315,2.74776268,138.9733734,,12.25000095,28.35981178,-0.012174273,2
959.5387988,12.39389992,,0.567539752,0.720217526,2.042930841,54.56982422,0.348500848,2.678405523,138.7465973,,12.25000095,27.06018829,-0.01754939,2
959.6907988,12.38716507,,0.57847321,0.710905612,2.037410021,50.16718292,0.34735021,2.759876013,138.9278412,,12.25000095,26.24900436,-0.016945779,2
959.8427988,12.39703083,,0.583597422,0.717158556,2.025767803,47.38324356,0.342723846,2.827611208,139.7737732,,12.25000095,25.74687386,-0.01635568,2
959.9947988,12.39210606,,0.573978663,0.71666956,2.022455454,50.37344742,0.348779351,2.909914494,140.3148651,,12.25000095,24.23096848,-0.013039055,2
960.1467988,12.38158989,,0.558618605,0.714432359,2.022200108,56.46060181,0.338008732,2.849127054,140.5141754,,12.25000095,23.31706047,-0.014039877,2
960.2987988,12.38963699,,0.53967762,0.691841126,2.02697587,59.0472908,0.41821295,2.808315516,140.1422272,,12.25000095,23.47293854,-0.013703018,2
960.4507988,12.38356018,,0.568692088,0.721085072,2.031882525,56.19287491,0.417941213,2.762150049,140.1767731,,12.25000095,14.23922253,-0.0136,2
960.6027988,12.37787437,,0.560733318,0.719099164,2.0363307,52.72222138,0.382161528,2.818070173,140.2343903,,12.25000095,12.60785675,-0.013854376,2
960.7547988,12.36974526,,0.521700084,0.680931032,2.036915541,55.13354111,0.369437903,2.855603218,139.5877686,,12.25000095,12.67359734,-0.015167896,2
960.9067988,12.38660049,,0.548367262,0.695012391,2.0411973,62.54218292,0.386821628,2.84506464,139.3527527,,12.25000095,12.0819397,-0.017506519,2
961.0587988,12.3653059,,0.528981447,0.691004455,2.04099226,67.34409332,0.39130795,2.814817667,139.5805054,,12.25000095,11.32625008,-0.016640073,2
961.2107988,12.37533569,,0.569565177,0.726592183,2.039460421,65.72608948,0.374335438,2.812363148,139.6348724,,12.25000095,10.93853855,-0.014641679,2
961.3627988,12.37819958,,0.549187601,0.703335643,2.026597023,64.12992859,0.357812673,2.862644434,139.8899384,,12.25000095,10.46659279,-0.012797648,2
961.5147988,12.37345696,,0.558458924,0.710445344,2.025181532,64.43476868,0.357612759,3.100047588,140.0142517,,12.25000095,10.48430634,-0.005594533,2
961.6667988,12.3860178,,0.567719996,0.719568789,2.020258188,62.93632507,0.349889636,3.125598669,140.1868591,,12.25000095,10.17518425,-0.005941589,2
961.8187988,12.38921356,,0.586442769,0.733548045,2.025234699,63.29185486,0.337287933,3.100319862,140.5923004,,12.25000095,9.798686028,-0.006051999,2
961.9707988,12.38822842,,0.567933977,0.712633133,2.022792101,66.01528168,0.331209511,3.017041683,141.2134552,,12.25000095,13.9401598,-0.010779293,2
962.1227988,12.41912937,,0.555150628,0.713678062,2.021671534,64.4982605,0.346252263,3.067469358,141.2161408,,12.25000095,14.68366623,-0.011717863,2
962.2747988,12.39609909,,0.572557688,0.725397527,2.00997448,58.23242569,0.356986463,3.120333433,141.706543,,12.25000095,14.21414089,-0.015056686,2
962.4267988,12.3832159,,0.567007422,0.711787045,2.01539731,55.61116028,0.352153212,3.077715397,140.8382416,,12.25000095,15.23655415,-0.014983952,2
962.5787988,12.37553501,,0.570821524,0.713000953,2.029812574,58.11776352,0.338982463,3.138539553,139.94841,,12.25000095,16.63880539,-0.012765705,2
962.7307988,12.36793518,,0.576823473,0.720832467,2.046813965,58.11587143,0.325511903,3.193142176,138.8825378,,12.25000095,17.77122307,-0.012056659,2
962.8827988,12.36682415,,0.612826347,0.73840791,2.056972027,55.38981628,0.328578502,3.129883528,138.1151428,,12.25000095,18.86672974,-0.011110672,2
963.0347988,12.3673029,,0.611510694,0.756463051,2.066658258,55.01296616,0.334332019,3.150190115,138.1103821,,12.25000095,19.7189846,-0.009127186,2
963.1867988,12.36988926,,0.601328909,0.761265397,2.060327292,53.3333931,0.332990497,3.119844675,138.8075256,,12.25000095,21.38033485,-0.008860634,2
963.3387988,12.37442207,,0.595317364,0.761519969,2.041969538,48.16352463,0.327436835,3.016540051,139.5440674,,12.25000095,22.9533577,-0.012422255,2
963.4907988,12.37763405,,0.587917149,0.754478812,2.028405428,47.30121994,0.320136279,2.789746523,140.233429,,12.25000095,24.04816055,-0.01457657,2
963.6427988,12.39807987,,0.577632308,0.749678254,2.032679796,52.38761139,0.324325442,2.531845331,141.1635895,,12.25000095,25.40120697,-0.01561568,2
963.7947988,12.42824364,,0.582532883,0.746522367,2.04240489,55.4955101,0.342047185,2.42496562,141.2861023,,12.25000095,26.96363068,-0.015165964,2
963.9467988,12.44743729,,0.569076181,0.739264965,2.045763731,53.14395523,0.337532252,2.479067326,141.0930023,,12.25000095,27.45217133,-0.015,2
964.0987988,12.45851421,,0.603259504,0.740963876,2.04539156,52.09949875,0.331893623,2.642680645,141.3940735,,12.25000095,26.9706192,-0.013661704,2
964.2507988,12.42396069,,0.583629191,0.72981751,2.050064325,55.1088295,0.3175053,2.774344683,141.7839661,,12.25000095,27.94272995,-0.01063244,2
964.4027988,12.4092865,,0.701289237,0.833857715,2.047646761,54.65302277,0.320211738,2.70899725,141.6303406,,12.25000095,21.02953148,-0.010447344,2
964.5547988,12.40340233,,0.694397628,0.85257858,2.039119005,50.9730835,0.323480606,2.652685165,141.6662598,,12.25000095,19.68967629,-0.010132441,2
964.7067988,12.39114475,,0.630757093,0.799521744,2.035212994,49.80000305,0.324366152,2.606607914,141.9277649,,12.25000095,19.29183388,-0.01,2
964.8587988,12.37893868,,0.628831685,0.797202468,2.034699917,50.25914764,0.321325153,2.556640387,142.322464,,12.25000095,19.91742325,-0.010929223,2
965.0107988,12.61081791,,0.660381138,0.848622382,2.046121121,51.7450676,0.326573581,2.429445505,142.2651215,,12.25000095,20.70466232,-0.010505472,2
965.1627988,12.63221169,,0.665216208,0.859954536,2.024506092,54.46111298,0.335628986,2.399122238,142.0874634,,12.25000095,21.47777939,-0.015221864,2
965.3147988,12.58599472,,0.800156772,0.918418229,1.97454226,61.03243637,0.350215435,2.554803371,142.0616455,,12.25000095,22.49175644,-0.0167,2
965.4667988,12.41309166,,1.1065377,1.352885127,1.916769028,75.0664978,0.391193628,2.719590664,142.4163055,,12.25000095,23.5912056,-0.017845595,2
965.6187988,12.35065079,,1.204025865,1.442048073,1.888972402,90.95336151,0.453463584,2.876097441,143.0805206,,12.25000095,24.88783264,-0.012035307,2
965.7707988,12.4304018,,1.25865221,1.47229898,1.899313331,100.9533539,0.517559469,3.014062882,144.1171722,,12.25000095,23.4846096,-0.009872475,1
965.9227988,12.47128391,,1.371388555,1.552482605,1.926597238,105.5556793,0.541818023,3.188536644,144.911911,,12.25000095,29.12598229,-0.008741934,1
966.0747988,12.49171639,,1.391026855,1.592300415,1.954007983,106.7989273,0.530918181,3.368652821,144.1369629,,12.25000095,26.58127976,-0.013295185,1
966.2267988,12.48166561,,1.378719926,1.58854413,1.953395724,106.2677307,0.531953335,3.392563105,144.2714691,,12.25000095,24.93271065,-0.014074505,1
966.3787988,12.46710205,,1.299475551,1.502593994,1.917947531,106.7729416,0.527817667,3.415587425,145.460968,,12.25000095,23.18156052,-0.011930517,1
966.5307988,12.43953323,,1.257157922,1.462256193,1.871629477,109.1839676,0.549346328,3.317331553,147.0208588,,12.25000095,20.06130409,-0.008244936,1
966.6827988,12.49597073,,1.265018582,1.477832198,1.849795342,111.9495926,0.56178242,3.341356278,148.0054016,,12.25000095,18.23376083,-0.00682861,1
966.8347988,12.57265854,,1.322700143,1.56138742,1.845289707,112.276886,0.568333566,3.40158391,149.0968018,,12.25000095,17.30092812,-0.007218158,1
966.9867988,12.55430508,,1.386291742,1.588152409,1.840843439,113.1591187,0.56058538,3.533237457,149.3123932,,12.25000095,16.51076889,-0.007326243,1
967.1387988,12.50785542,,1.261490464,1.511521936,1.82279098,116.5271912,0.559919179,3.504942179,149.4291077,,12.25000095,16.02521706,-0.00781444,1
967.2907988,12.49663353,,1.315046787,1.638186693,1.808086157,117.1551437,0.565732896,3.333807468,149.0631867,,12.25000095,16.34604454,-0.010123548,1
967.4427988,12.41387177,,1.386178017,1.706857324,1.802565336,112.0299454,0.585885942,3.185141087,148.4684143,,12.25000095,17.4090538,-0.011921442,1
967.5947988,12.4062891,,1.45372057,1.732990265,1.811226845,103.0170822,0.587756753,3.162526608,148.0135651,,12.25000095,18.5101223,-0.0149897,1
967.7467988,12.41536236,,1.496590853,1.71401155,1.82682991,95.12555695,0.566344202,3.258248568,147.4852448,,12.25000095,18.83006096,-0.012668267,1
967.8987988,12.36917114,,1.488113761,1.719792366,1.836742997,94.83171845,0.538333416,3.33915472,146.9237061,,12.25000095,18.75533676,-0.008152647,1
968.0507988,12.35583019,,1.457729936,1.742680311,1.82757771,102.0293503,0.571597457,3.378581524,146.3322449,,12.25000095,19.59043503,-0.004311679,1
968.2027988,12.35237122,,1.424761415,1.735589862,1.814455986,107.9763336,0.59801507,3.421116114,146.1624908,,12.25000095,19.06298828,-0.003586529,1
968.3547988,12.39333344,,1.382285833,1.648913503,1.81528616,109.1628189,0.612019956,3.426313639,147.0334625,,12.25000095,18.21915436,-0.004770499,1
968.5067988,12.46286011,,1.376039028,1.643176079,1.832802177,108.7362824,0.557483852,3.451614857,145.9989624,,12.25000095,17.99748802,-0.004915596,1
968.6587988,12.3632555,,1.374579072,1.619603157,1.851468444,106.9861832,0.539437652,3.324843884,144.9500732,,12.25000095,18.21874428,-0.007987593,1
968.8107988,12.30869961,,1.394050002,1.588880062,1.878613353,103.4454193,0.533893049,3.256584168,144.7342682,,12.25000095,18.60577774,-0.008452823,1
968.9627988,12.31774426,,1.271004558,1.369841814,1.918557882,97.76027679,0.544106066,3.164593697,143.9932556,,12.25000095,19.3292923,-0.008803443,1
969.1147988,12.35120201,,0.917425573,0.980393291,1.970415831,86.49308777,0.494858325,3.101044655,143.6471558,,12.25000095,19.90255547,-0.007838584,1
969.2667988,12.36691952,,0.739864767,0.829610765,2.003485441,71.25119782,0.420576096,2.914897442,143.5475464,,12.25000095,21.21413422,-0.013164297,1
969.4187988,12.35066509,,0.639163673,0.776471913,2.020898819,61.20318222,0.364521742,2.76859045,143.8825836,,12.25000095,23.19519424,-0.017021401,1
969.5707988,12.34837151,,0.620049894,0.809114993,2.034897089,58.21603394,0.335882187,2.794651985,144.1411591,,12.25000095,24.77445221,-0.015452262,2
969.7227988,12.36501694,,0.622551978,0.819162965,2.049803734,56.9865036,0.324140668,2.846486807,143.8595276,,12.25000095,28.08343124,-0.011118203,2
969.8747988,12.37408161,,0.61186868,0.799993634,2.049922228,58.04238892,0.319124967,2.821528196,143.6151428,,12.25000095,31.61470795,-0.011318767,2
970.0267988,12.37865639,,0.602900624,0.780682385,2.037589788,60.4683609,0.316630304,2.719143629,143.4080963,,12.25000095,34.13405991,-0.015592739,2
970.1787988,12.35809708,,0.595278919,0.788107455,2.027985334,57.74170303,0.325073183,2.647990942,143.60672,,12.25000095,33.167202,-0.017131781,2
970.3307988,12.36784649,,0.607953727,0.792361379,2.03134346,52.01370621,0.34656027,2.596687317,144.2242127,,12.25000095,33.41035461,-0.015265246,2
970.4827988,12.39117718,,0.608195782,0.777523935,2.039352655,51.89166641,0.359573543,2.536813974,145.9758911,,12.25000095,34.12120438,-0.014603064,2
970.6347988,12.41829681,,0.651421666,0.791868448,2.042575121,57.89715958,0.359068245,2.506036997,144.3704987,,12.25000095,33.24647522,-0.015374226,2
970.7867988,12.40449333,,0.684376478,0.839339316,2.02037549,63.43575668,0.346216142,2.67305994,142.2165375,,12.25000095,30.37910843,-0.0152299,2
970.9387988,12.39618015,,0.782449484,0.931611598,1.952206254,64.72731018,0.357731074,2.835792542,148.6712189,,12.25000095,28.34474564,-0.015066945,2
971.0907988,12.36253452,,0.819066763,1.012199521,1.887912035,64.62779999,0.396133006,2.796053648,148.5409699,,12.25000095,28.43092728,-0.0151,2
971.2427988,12.4015398,,0.870840251,0.965542078,1.877872825,65.98886871,0.44343695,2.572361469,146.5460053,,12.25000095,28.12214279,-0.016163046,2
971.3947988,12.38026905,,0.743322074,0.812749565,1.932722211,66.57449341,0.451731563,2.468281031,147.6235809,,12.25000095,27.17895317,-0.015641203,2
971.5467988,12.39797592,,0.663136542,0.748874784,1.997454524,64.96600342,0.422833204,2.491568089,149.601059,,12.25000095,26.57497025,-0.0151,2
971.6987988,12.41554546,,0.663262427,0.77891773,2.023145199,61.86502075,0.378247887,2.520088196,149.9064484,,12.25000095,27.82322502,-0.0151,2
971.8507988,12.41652966,,0.632168472,0.785472632,2.021327496,57.29892349,0.350884587,2.507325172,148.8167114,,12.25000095,28.49614716,-0.017715119,2
972.0027988,12.40180779,,0.633950412,0.80651933,2.01743269,52.81810761,0.335829586,2.543485642,145.907196,,12.25000095,29.10080528,-0.018774439,2
972.1547988,12.39769554,,0.635699153,0.824134708,2.018126488,51.4427948,0.332614601,2.502096891,143.6890411,,12.25000095,31.42441559,-0.017821839,2
972.3067988,12.39494324,,0.640013039,0.842199862,2.020385265,54.65716553,0.337472469,2.363093138,142.6100311,,12.25000095,35.05904007,-0.017270839,2
972.4587988,12.37496758,,0.630787969,0.859648645,2.011870623,59.59236527,0.340628415,2.310589075,142.1891937,,12.25000095,37.83189774,-0.018358145,2
972.6107988,12.39308834,,0.729704559,1.086770535,1.978692651,63.94296646,0.343056291,2.488983393,141.7894898,,12.25000095,39.16637802,-0.01951272,2
972.7627988,12.41484737,,1.149026752,1.467669725,1.92655623,71.38135529,0.36717543,2.758940935,141.7412262,,12.25000095,39.05543137,-0.018842634,2
972.9147988,12.42652893,,1.36235404,1.623741627,1.888230801,83.3057785,0.415227294,2.879834652,142.2812042,,12.25000095,35.74002838,-0.017155942,2
973.0667988,12.40267277,,1.391093493,1.608863115,1.877277255,93.57771301,0.48330918,2.826409102,142.5428925,,12.25000095,31.85714912,-0.016753173,1
973.2187988,12.38364315,,1.432892442,1.63316977,1.897157908,97.16438294,0.533560574,2.776028872,141.8219757,,12.25000095,29.74290276,-0.018034497,1
973.3707988,12.39449406,,1.485590577,1.542954922,1.938096046,94.95358276,0.550651491,2.919301271,141.2536316,,12.25000095,28.16643906,-0.016063994,1
973.5227988,12.39199448,,1.4106673,1.340819836,1.976861239,89.63483429,0.539134681,3.104481936,140.8655548,,12.25000095,26.47896767,-0.012312625,1
973.6747988,12.38728142,,1.115815282,1.089419127,2.017119408,82.5810318,0.493796468,3.061759472,141.3287659,,12.25000095,24.99131393,-0.007141688,1
973.8267988,12.38923836,,0.87649715,0.916843772,2.040144444,73.32728577,0.430429369,2.749407053,143.3667297,,12.25000095,24.03892326,-0.006658957,2
973.9787988,12.38333988,,0.783863902,0.866245925,2.058660984,62.3263588,0.371510536,2.399265289,144.011734,,12.25000095,23.68654442,-0.011070081,2
974.1307988,12.39246082,,0.700937688,0.832997322,2.062293768,55.78266144,0.335888237,2.320888042,144.7670898,,12.25000095,23.77845955,-0.015004455,2
974.2827988,12.40141201,,0.671819389,0.822413147,2.060245752,55.16435242,0.319364607,2.499514341,145.1928101,,12.25000095,24.57738113,-0.01540481,2
974.4347988,12.40861702,,0.630222678,0.80039233,2.063292503,51.83832169,0.318351775,2.67639637,144.6506805,,12.25000095,27.3055439,-0.012098469,2
974.5867988,12.39785004,,0.651734769,0.843597591,2.062576771,46.59860611,0.321184784,2.705391169,143.6752472,,12.25000095,27.29106522,-0.011391908,2
974.7387988,12.36670303,,0.668022871,0.873094559,2.060958386,47.57146835,0.328920782,2.611762762,143.7507477,,12.25000095,27.99172592,-0.012704117,2
974.8907988,12.36176968,,0.658141971,0.861507118,2.057732582,53.36686707,0.32779339,2.599375486,144.1175995,,12.25000095,30.98301697,-0.014002192,2
975.0427988,12.39693356,,0.646856546,0.856802404,2.059772015,59.97867203,0.331218213,2.748514414,143.4815521,,12.25000095,34.52700424,-0.013462271,2
975.1947988,12.40130806,,0.696942926,0.937910855,2.050576925,69.0147934,0.35097456,2.906889916,143.0411224,,12.25000095,38.40230942,-0.008228882,2
975.3467988,12.40784359,,0.870283067,1.132811427,2.008789539,79.44841003,0.403406113,2.988924265,142.7967224,,12.25000095,40.85531998,-0.006386986,2
975.4987988,12.39507389,,0.947121024,1.234740138,1.96366179,85.87880707,0.495853841,3.002632856,142.9098663,,12.25000095,37.86043167,-0.00672733,2
975.6507988,12.38378334,,1.043423414,1.307958365,1.941459417,87.2430954,0.56795466,3.063005686,144.0974731,,12.25000095,33.85653687,-0.00951736,1
975.8027988,12.38500786,,1.214043379,1.385668993,1.942572355,87.60187531,0.575412393,3.180643797,145.5411224,,12.25000095,31.01203346,-0.010528951,1
975.9547988,12.49959374,,1.307628632,1.470074415,1.938348413,90.99399567,0.543051779,3.205271006,146.018219,,12.25000095,28.67468453,-0.010224583,1
976.1067988,12.49044609,,1.307388067,1.529425144,1.909671664,95.51328278,0.518794358,3.109853983,146.626648,,12.25000095,30.40750885,-0.011180213,1
976.2587988,12.41879749,,1.307520866,1.529970288,1.890123487,96.33398438,0.506401002,2.966033697,147.3904419,,12.25000095,30.53172875,-0.010040596,1
976.4107988,12.40590477,,1.35558939,1.554159641,1.902747393,95.34290314,0.493731499,2.940090895,147.5477905,,12.25000095,27.80187607,-0.007175297,1
976.5627988,12.38313103,,1.39695251,1.607483983,1.939332366,97.65378571,0.490887672,3.069283724,147.1846771,,12.25000095,25.67955208,-0.006415227,1
976.7147988,12.36633396,,1.403498769,1.634659886,1.972706795,102.1610413,0.528929651,3.235940218,146.3226929,,12.25000095,24.51754189,-0.004577041,1
976.8667988,12.36476612,,1.40995121,1.620342493,1.973401427,103.1275101,0.561015546,3.253202438,145.2821198,,12.25000095,23.73144913,-0.0044318,1
977.0187988,12.35651493,,1.411441088,1.467776299,1.971516132,98.87453461,0.592792332,3.084050179,145.3457794,,12.25000095,24.07645226,-0.002946015,1
977.1707988,12.34054375,,1.185010314,1.246453404,1.985554338,93.5286026,0.58479023,2.882486582,147.9819794,,12.25000095,24.93058968,-0.003597704,1
977.3227988,12.35875034,,0.960634172,1.069120288,2.010004759,88.57579804,0.527670801,2.667430162,147.0765991,,12.25000095,25.97642136,-0.008329019,1
977.4747988,12.3776989,,0.895966768,0.97706461,2.027463913,81.53009796,0.450053334,2.460414887,145.520462,,12.25000095,27.66500473,-0.012905193,1
977.6267988,12.3816185,,0.819373727,0.905900061,2.033137798,73.35591126,0.382813901,2.306169033,146.0185852,,12.25000095,30.34611511,-0.014678379,2
977.7787988,12.3845501,,0.733452737,0.846678615,2.039345741,65.79748535,0.356175721,2.295008898,146.3621826,,12.25000095,33.89308929,-0.011632732,2
977.9307988,12.37549114,,0.690042853,0.84086287,2.041153669,58.82136536,0.346516579,2.452779532,146.7259674,,12.25000095,38.2878418,-0.00864151,2
978.0827988,12.38580704,,0.660909653,0.845252514,2.029042244,54.8520813,0.342381984,2.634388685,146.9567719,,12.25000095,43.89973831,-0.010284343,2
978.2347988,12.40801144,,0.648444235,0.850266814,2.009503126,53.78734207,0.33824718,2.787844896,146.423172,,12.25000095,49.42322922,-0.010958797,2
978.3867988,12.41504002,,0.639401257,0.849535167,1.998653293,53.12156296,0.334824234,2.796430349,144.9343567,,12.25000095,56.15071106,-0.00897253,2
978.5387988,12.39334583,,0.621932268,0.835205793,2.00351119,55.53669739,0.334831148,2.679449081,143.8039246,,12.25000095,65.37770844,-0.008907177,2
978.6907988,12.36643505,,0.634499073,0.863558173,2.016813755,61.49771118,0.336419195,2.603826284,143.2366486,,12.25000095,73.61219788,-0.012867625,2
978.8427988,12.37631702,,0.619254291,0.862321138,2.022006989,66.04086304,0.343217552,2.654637098,142.5826263,,12.25000095,80.57134247,-0.018579314,2
978.9947988,12.39672184,,0.612613201,0.852793694,2.017675877,70.5198822,0.351455271,2.792986631,142.4354858,,12.25000095,82.87042236,-0.017598368,2
979.1467988,12.37543488,,0.843240023,1.012395382,2.001697063,80.26946259,0.378428698,2.853778601,142.8982239,,12.25000095,63.71273422,-0.012969106,2
979.2987988,12.36387157,,1.143348575,1.386121631,1.982236505,93.9421463,0.411298901,2.866652012,143.7418518,,12.25000095,43.72989655,-0.009446523,2
979.4507988,12.39861107,,1.249536157,1.584304452,1.963850975,103.9475708,0.4427917,2.942252398,144.6674652,,12.25000095,38.94515228,-0.009329038,2
